Index,name,establishment,url,address,city,locality,zipcode,locality_verbose,cuisines,timings,average_cost_for_two,price_range,highlights,aggregate_rating,rating_text,votes,location_url
755,Dilkhush Snacks,['Food Court'],https://www.zomato.com/ahmedabad/dilkhush-snacks-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"D/4, Sankalp Apartment, Near Sg Highway, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,,"Bodakdev, Ahmedabad",Fast Food,6 AM to 9 PM,200,1,"['Breakfast', 'Cash', 'Takeaway Available', 'Indoor Seating', 'Self Service', 'Pure Veg', 'All Day Breakfast']",0.0,Not rated,1,https://www.google.com/maps/search/?api=1&query=Dilkhush%20Snacks%2C%20D/4%2C%20Sankalp%20Apartment%2C%20Near%20Sg%20Highway%2C%20Bodakdev%2C%20Ahmedabad
756,Smokey Post,['Food Court'],https://www.zomato.com/ahmedabad/smokey-post-thaltej?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"12, Urban Chowk, Near Zydus Hosital Cross Road, S.G Road, Thaltej, Ahmedabad",Ahmedabad,"Urban Chowk, Thaltej",,"Urban Chowk, Thaltej, Ahmedabad",Continental,6 PM to 12 Midnight,700,2,"['Delivery', 'Debit Card', 'Dinner', 'Takeaway Available', 'Cash', 'Credit Card', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg']",0.0,Not rated,1,https://www.google.com/maps/search/?api=1&query=Smokey%20Post%2C%2012%2C%20Urban%20Chowk%2C%20Near%20Zydus%20Hosital%20Cross%20Road%2C%20S.G%20Road%2C%20Thaltej%2C%20Ahmedabad
757,Truly Fresh,['Food Court'],https://www.zomato.com/ahmedabad/truly-fresh-1-vastrapur?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Unit 2, Bus Kiosk, Alpha One Mall 3rd Floor, Opposite Vastrapur Lake, Vastrapur, Ahmedabad",Ahmedabad,"Ahmedabad One Mall, Vastrapur",,"Ahmedabad One Mall, Vastrapur, Ahmedabad","Beverages, Healthy Food",11 AM to 10 PM,150,1,"['Lunch', 'Cash', 'Debit Card', 'Dinner', 'Takeaway Available', 'Credit Card', 'Outdoor Seating', 'Pure Veg', 'Indoor Seating']",0.0,Not rated,2,https://www.google.com/maps/search/?api=1&query=Truly%20Fresh%2C%20Unit%202%2C%20Bus%20Kiosk%2C%20Alpha%20One%20Mall%203rd%20Floor%2C%20Opposite%20Vastrapur%20Lake%2C%20Vastrapur%2C%20Ahmedabad
758,Friessac,['Food Court'],https://www.zomato.com/ahmedabad/friessac-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SBR Social, Beside Sattva Vikas School, Sindhu Bhavan Road, Bodakdev, Ahmedabad",Ahmedabad,"SBR Social, Bodakdev",,"SBR Social, Bodakdev, Ahmedabad",Fast Food,6 PM to 12 Midnight,250,1,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Outdoor Seating', 'Pure Veg']",0.0,Not rated,2,https://www.google.com/maps/search/?api=1&query=Friessac%2C%20SBR%20Social%2C%20Beside%20Sattva%20Vikas%20School%2C%20Sindhu%20Bhavan%20Road%2C%20Bodakdev%2C%20Ahmedabad
759,Fozzie's Pizzaiolo. Cafe. Deli,['Food Court'],https://www.zomato.com/ahmedabad/fozzies-pizzaiolo-cafe-deli-bopal?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Uturn Food Court, SP Ring Road, Beside Sacred 9, Bopal, Ahmedabad",Ahmedabad,Bopal,,"Bopal, Ahmedabad","Cafe, Italian",4 PM to 2 AM,900,3,"['Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Debit Card', 'Indoor Seating', 'Air Conditioned', 'Digital Payments Accepted']",0.0,Not rated,0,https://www.google.com/maps/search/?api=1&query=Fozzie%27s%20Pizzaiolo.%20Cafe.%20Deli%2C%20Uturn%20Food%20Court%2C%20SP%20Ring%20Road%2C%20Beside%20Sacred%209%2C%20Bopal%2C%20Ahmedabad
760,Asharfilal Kulfi,['Food Court'],https://www.zomato.com/ahmedabad/asharfilal-kulfi-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SBR Social, Beside Sattva Vikas School, Sindhu Bhavan Road, Bodakdev, Ahmedabad",Ahmedabad,"SBR Social, Bodakdev",,"SBR Social, Bodakdev, Ahmedabad","Desserts, Ice Cream",12 Noon to 10 PM,200,1,"['Delivery', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Pure Veg', 'Desserts and Bakes']",0.0,Not rated,3,https://www.google.com/maps/search/?api=1&query=Asharfilal%20Kulfi%2C%20SBR%20Social%2C%20Beside%20Sattva%20Vikas%20School%2C%20Sindhu%20Bhavan%20Road%2C%20Bodakdev%2C%20Ahmedabad
761,The Chaat Cafe,['Food Court'],https://www.zomato.com/ahmedabad/the-chaat-cafe-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"20, Fun Food Battalion, Off SG Highway, Mumatpura, Bodakdev, Ahmedabad",Ahmedabad,"Fun Food Battalian, Bopal",,"Fun Food Battalian, Bopal, Ahmedabad","North Indian, Street Food",5 PM to 12 Midnight,300,1,"['Cash', 'Dinner', 'Takeaway Available', 'Indoor Seating', 'Pure Veg']",0.0,Not rated,2,https://www.google.com/maps/search/?api=1&query=The%20Chaat%20Cafe%2C%2020%2C%20Fun%20Food%20Battalion%2C%20Off%20SG%20Highway%2C%20Mumatpura%2C%20Bodakdev%2C%20Ahmedabad
762,Mom's Food,['Food Court'],https://www.zomato.com/ahmedabad/moms-food-adalaj?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Opposite Vaishno Devi Temple, S.G Highway, Khoraj, District-Gandhinagar, Adalaj, Ahmedabad",Ahmedabad,"Highway Food Court, Adalaj",,"Highway Food Court, Adalaj, Ahmedabad",Fast Food,10 AM to 11 PM,200,1,"['Takeaway Available', 'Dinner', 'Cash', 'Delivery', 'Outdoor Seating', 'Digital Payments Accepted', 'Self Service', 'Pure Veg']",0.0,Not rated,2,https://www.google.com/maps/search/?api=1&query=Mom%27s%20Food%2C%20Opposite%20Vaishno%20Devi%20Temple%2C%20S.G%20Highway%2C%20Khoraj%2C%20District-Gandhinagar%2C%20Adalaj%2C%20Ahmedabad
763,Cheesy pistol,['Food Court'],https://www.zomato.com/ahmedabad/cheesy-pistol-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sarkhej - Gandhinagar Highway, Opposite Karnavati Club, Satellite, Ahmedabad",Ahmedabad,Satellite,,"Satellite, Ahmedabad","North Indian, Fast Food",6 PM to 1 AM,300,1,"['Delivery', 'Dinner', 'Takeaway Available', 'Cash', 'Indoor Seating', 'Pure Veg']",0.0,Not rated,2,https://www.google.com/maps/search/?api=1&query=Cheesy%20pistol%2C%20Sarkhej%20-%20Gandhinagar%20Highway%2C%20Opposite%20Karnavati%20Club%2C%20Satellite%2C%20Ahmedabad
764,Food 4 Good,['Food Court'],https://www.zomato.com/ahmedabad/food-4-good-1-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Stall Number 5, SBR Soical, Opposite Gotilaauda Garden, Bodakdev, Ahmedabad",Ahmedabad,"SBR Social, Bodakdev",,"SBR Social, Bodakdev, Ahmedabad","Mexican, Lebanese, Italian",7 PM to 12 Midnight,600,2,"['Takeaway Available', 'Dinner', 'Cash', 'Free Parking', 'Indoor Seating', 'Digital Payments Accepted', 'Outdoor Seating', 'Pure Veg']",0.0,Not rated,2,https://www.google.com/maps/search/?api=1&query=Food%204%20Good%2C%20Stall%20Number%205%2C%20SBR%20Soical%2C%20Opposite%20Gotilaauda%20Garden%2C%20Bodakdev%2C%20Ahmedabad
765,Brewbakes Cafe,['Food Court'],https://www.zomato.com/ahmedabad/brewbakes-cafe-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Madrush Food Park, Behind Minotti, Sindhu Bhawan Road, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,,"Bodakdev, Ahmedabad",Beverages,7 PM to 1 AM,400,2,"['Takeaway Available', 'Dinner', 'Cash', 'Indoor Seating', 'Digital Payments Accepted']",0.0,Not rated,0,https://www.google.com/maps/search/?api=1&query=Brewbakes%20Cafe%2C%20Madrush%20Food%20Park%2C%20Behind%20Minotti%2C%20Sindhu%20Bhawan%20Road%2C%20Bodakdev%2C%20Ahmedabad
766,Woodfried Pizza By Big Bite Cafe,['Food Court'],https://www.zomato.com/ahmedabad/woodfried-pizza-by-big-bite-cafe-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Stall 19, 20, 21, Opposite Gotila Auda Garden, Bodakdev, Ahmedabad",Ahmedabad,"SBR Social, Bodakdev",,"SBR Social, Bodakdev, Ahmedabad",Pizza,6:30 PM to 12 Midnight,500,2,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Outdoor Seating']",0.0,Not rated,1,https://www.google.com/maps/search/?api=1&query=Woodfried%20Pizza%20By%20Big%20Bite%20Cafe%2C%20Stall%2019%2C%2020%2C%2021%2C%20Opposite%20Gotila%20Auda%20Garden%2C%20Bodakdev%2C%20Ahmedabad
767,Meraki,['Food Court'],https://www.zomato.com/ahmedabad/meraki-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SBR Social, Beside Sattva Vikas School, Sindhu Bhavan Road, Bodakdev, Ahmedabad",Ahmedabad,"SBR Social, Bodakdev",,"SBR Social, Bodakdev, Ahmedabad","Fast Food, Chinese",7 PM to 12 Midnight,300,1,"['Takeaway Available', 'Dinner', 'Cash', 'Delivery', 'Outdoor Seating', 'Digital Payments Accepted', 'Self Service', 'Pure Veg']",0.0,Not rated,2,https://www.google.com/maps/search/?api=1&query=Meraki%2C%20SBR%20Social%2C%20Beside%20Sattva%20Vikas%20School%2C%20Sindhu%20Bhavan%20Road%2C%20Bodakdev%2C%20Ahmedabad
768,Grill'd 'n' More,['Food Truck'],https://www.zomato.com/grilldnmore?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Krishna Complex, Opposite Devashish Business Park, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,380054,"Bodakdev, Ahmedabad","Fast Food, Burger",8am – 11pm (Mon-Sun),550,2,"['Debit Card', 'Dinner', 'Delivery', 'Credit Card', 'Lunch', 'Cash', 'Takeaway Available', 'Breakfast', 'Indoor Seating', 'Table Reservation Not Required', 'Digital Payments Accepted']",4.2,Very Good,482,https://www.google.com/maps/search/?api=1&query=Grill%27d%20%27n%27%20More%2C%20Krishna%20Complex%2C%20Opposite%20Devashish%20Business%20Park%2C%20Bodakdev%2C%20Ahmedabad
769,Arabian Knife,['Food Truck'],https://www.zomato.com/arabian-knife-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Truck Park, Service Road, S.G. Highway, Opposite Karnavati Club, Satellite, Ahmedabad",Ahmedabad,Food Truck Park,,"Food Truck Park, Ahmedabad","Arabian, Lebanese",7pm – 12midnight (Mon-Sun),400,2,"['Cash', 'Dinner', 'Takeaway Available', 'Outdoor Seating']",4.1,Very Good,197,https://www.google.com/maps/search/?api=1&query=Arabian%20Knife%2C%20Food%20Truck%20Park%2C%20Service%20Road%2C%20S.G.%20Highway%2C%20Opposite%20Karnavati%20Club%2C%20Satellite%2C%20Ahmedabad
770,The Belgian Waffle Co,['Food Truck'],https://www.zomato.com/belgian-waffle-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Truck Park, Opposite Karnavati Club, Satellite, Ahmedabad",Ahmedabad,Food Truck Park,,"Food Truck Park, Ahmedabad",Desserts,6 PM to 12 Midnight,350,2,"['Cash', 'Outdoor Seating', 'Desserts and Bakes', 'Digital Payments Accepted', 'Pure Veg']",4.0,Very Good,142,https://www.google.com/maps/search/?api=1&query=The%20Belgian%20Waffle%20Co%2C%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20Satellite%2C%20Ahmedabad
771,Frankie Station,['Food Truck'],https://www.zomato.com/frankie-station-1-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Wide Angle Compound Satellite, Ahmedabad",Ahmedabad,Satellite,,"Satellite, Ahmedabad",Fast Food,6:30 PM to 11 PM,200,1,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Outdoor Seating']",4.0,Very Good,161,https://www.google.com/maps/search/?api=1&query=Frankie%20Station%2C%20Wide%20Angle%20Compound%20Satellite%2C%20Ahmedabad
772,Fire On Wheels,['Food Truck'],https://www.zomato.com/fire-on-wheels-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Truck Park, Opposite Karnavati Club, SG Highway, Satellite, Ahmedabad",Ahmedabad,Food Truck Park,,"Food Truck Park, Ahmedabad","Fast Food, Lebanese, North Indian",7 PM to 12 Midnight (Mon-Sun),400,2,"['Takeaway Available', 'Dinner', 'Cash', 'Outdoor Seating', 'Digital Payments Accepted']",3.8,Good,92,https://www.google.com/maps/search/?api=1&query=Fire%20On%20Wheels%2C%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20SG%20Highway%2C%20Satellite%2C%20Ahmedabad
773,Mobileaty,['Food Truck'],https://www.zomato.com/mobileaty-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"SBR Social, Opposite Gotila Auda Garden, Beside Sattva Vikas School, Sindhu Bhavan Road, Bodakdev, Ahmedabad",Ahmedabad,"SBR Social, Bodakdev",,"SBR Social, Bodakdev, Ahmedabad",Fast Food,"7:45 PM to 11:30 PM, 12 Midnight to 7 PM (Mon-Fri), 7 PM to 1:30 AM (Sat-Sun)",400,2,"['Dinner', 'Cash', 'Takeaway Available', 'Delivery', 'Digital Payments Accepted', 'Pure Veg']",3.8,Good,57,https://www.google.com/maps/search/?api=1&query=Mobileaty%2C%20SBR%20Social%2C%20Opposite%20Gotila%20Auda%20Garden%2C%20Beside%20Sattva%20Vikas%20School%2C%20Sindhu%20Bhavan%20Road%2C%20Bodakdev%2C%20Ahmedabad
774,Stone Baked Pizza,['Food Truck'],https://www.zomato.com/stone-baked-pizza-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Shop 24, First Floor, Vrundavan Shopping Centre, Opposite Kadam Bungalows, Vastrapur, Ahmedabad",Ahmedabad,Vastrapur,,"Vastrapur, Ahmedabad",Fast Food,6:30pm – 12midnight (Mon-Sun),500,2,"['Dinner', 'Delivery', 'No Alcohol Available', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Pure Veg']",3.7,Good,58,https://www.google.com/maps/search/?api=1&query=Stone%20Baked%20Pizza%2C%20Shop%2024%2C%20First%20Floor%2C%20Vrundavan%20Shopping%20Centre%2C%20Opposite%20Kadam%20Bungalows%2C%20Vastrapur%2C%20Ahmedabad
775,Perfect Chinese,['Food Truck'],https://www.zomato.com/perfect-chinese-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ahmedabad Food Truck Park, Opposite Karnavati Club, SG Highway, Satellite, Ahmedabad",Ahmedabad,Food Truck Park,380015,"Food Truck Park, Ahmedabad",Chinese,5 PM to 2 AM,400,2,"['Cash', 'Takeaway Available', 'Dinner', 'Delivery', 'Outdoor Seating', 'Digital Payments Accepted']",3.7,Good,29,https://www.google.com/maps/search/?api=1&query=Perfect%20Chinese%2C%20Ahmedabad%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20SG%20Highway%2C%20Satellite%2C%20Ahmedabad
776,Vegastic,['Food Truck'],https://www.zomato.com/vegastic-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"C/23, Anupam Society Near Vivekanand Flats Jodhpur Char Rasta, Satellite, Ahmedabad",Ahmedabad,Satellite,380015,"Satellite, Ahmedabad",Fast Food,11 AM to 11 PM,400,2,"['Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg']",3.7,Good,46,https://www.google.com/maps/search/?api=1&query=Vegastic%2C%20C/23%2C%20Anupam%20Society%20Near%20Vivekanand%20Flats%20Jodhpur%20Char%20Rasta%2C%20Satellite%2C%20Ahmedabad
777,Arabian Grill,['Food Truck'],https://www.zomato.com/arabian-grill-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Truck Park, Opposite Karnavati Club, SG Highway, Satellite, Ahmedabad",Ahmedabad,Food Truck Park,,"Food Truck Park, Ahmedabad","Arabian, Lebanese",7 PM to 12 Midnight,400,2,"['Takeaway Available', 'Dinner', 'Cash', 'Outdoor Seating', 'Digital Payments Accepted']",3.5,Good,26,https://www.google.com/maps/search/?api=1&query=Arabian%20Grill%2C%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20SG%20Highway%2C%20Satellite%2C%20Ahmedabad
778,Arabian Hub,['Food Truck'],https://www.zomato.com/arabian-hub-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Truck Park, SG Highway, Opposite Karnavati Club, Satellite, Ahmedabad",Ahmedabad,Food Truck Park,,"Food Truck Park, Ahmedabad",Arabian,7 PM to 12:30 AM (Mon-Sun),400,2,"['Dinner', 'Delivery', 'Cash', 'Takeaway Available', 'Digital Payments Accepted', 'Outdoor Seating']",3.4,Average,24,https://www.google.com/maps/search/?api=1&query=Arabian%20Hub%2C%20Food%20Truck%20Park%2C%20SG%20Highway%2C%20Opposite%20Karnavati%20Club%2C%20Satellite%2C%20Ahmedabad
779,Yogi's Smokkin Handi,['Food Truck'],https://www.zomato.com/yogis-smokkin-handi-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Vishvakarma Collage, Chandkheda, Ahmedabad",Ahmedabad,Chandkheda,,"Chandkheda, Ahmedabad","Awadhi, Biryani, North Indian",7 PM to 11 PM,400,2,"['No Seating Available', 'Cash', 'No Alcohol Available', 'Dinner', 'Takeaway Available', 'Indoor Seating']",2.9,Average,16,https://www.google.com/maps/search/?api=1&query=Yogi%27s%20Smokkin%20Handi%2C%20Near%20Vishvakarma%20Collage%2C%20Chandkheda%2C%20Ahmedabad
780,99 Pancakes,['Food Truck'],https://www.zomato.com/ahmedabad/99-pancakes-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Food Truck Park, Opposite Karnavati Club, SG Highway, Satellite, Ahmedabad",Ahmedabad,Food Truck Park,,"Food Truck Park, Ahmedabad","Desserts, Beverages, Healthy Food",5 PM to 12 Midnight,300,1,"['No Seating Available', 'Cash', 'Takeaway Available', 'Delivery', 'Digital Payments Accepted', 'Pure Veg']",3.5,Good,13,https://www.google.com/maps/search/?api=1&query=99%20Pancakes%2C%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20SG%20Highway%2C%20Satellite%2C%20Ahmedabad
781,Grill'd' 'n' More,['Food Truck'],https://www.zomato.com/ahmedabad/grilld-n-more-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sindhu Bhavan Marg, Opposite Monte Cristo Party Plot, Bodakdev, Ahmedabad, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,,"Bodakdev, Ahmedabad","Fast Food, Burger",7 PM to 1:30 AM,550,2,"['Dinner', 'Cash', 'Takeaway Available', 'Debit Card', 'Lunch', 'Delivery', 'Credit Card', 'Outdoor Seating', 'Digital Payments Accepted']",2.8,Average,17,https://www.google.com/maps/search/?api=1&query=Grill%27d%27%20%27n%27%20More%2C%20Sindhu%20Bhavan%20Marg%2C%20Opposite%20Monte%20Cristo%20Party%20Plot%2C%20Bodakdev%2C%20Ahmedabad%2C%20Bodakdev%2C%20Ahmedabad
782,9834 The Fruit Truck,['Food Truck'],https://www.zomato.com/ahmedabad/9834-the-fruit-truck-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Sarkhej-Gandhinagar Highway, Opposite Karnavati Club, Ramdev Nagar, Satellite, Ahmedabad",Ahmedabad,Satellite,,"Satellite, Ahmedabad","Beverages, Desserts",6 PM to 1 AM,400,2,"['Delivery', 'Cash', 'Takeaway Available', 'Dinner', 'Pure Veg', 'Outdoor Seating']",3.2,Average,6,https://www.google.com/maps/search/?api=1&query=9834%20The%20Fruit%20Truck%2C%20Sarkhej-Gandhinagar%20Highway%2C%20Opposite%20Karnavati%20Club%2C%20Ramdev%20Nagar%2C%20Satellite%2C%20Ahmedabad
783,Masi Na Thepla,['Food Truck'],https://www.zomato.com/ahmedabad/masi-na-thepla-1-nikol?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"New India Colony, Near Krishna Farm, Rajan Cinema, Nikol, Ahmedabad",Ahmedabad,Nikol,,"Nikol, Ahmedabad","North Indian, Gujarati",5 PM to 12 Midnight,200,1,"['Takeaway Available', 'Dinner', 'Cash', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg']",3.2,Average,10,https://www.google.com/maps/search/?api=1&query=Masi%20Na%20Thepla%2C%20New%20India%20Colony%2C%20Near%20Krishna%20Farm%2C%20Rajan%20Cinema%2C%20Nikol%2C%20Ahmedabad
784,Savna Chulla Dosa & Bhajipav,['Food Truck'],https://www.zomato.com/savna-chulla-dosa-bhajipav-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"First Exit Food Park, SP Ring Road, On Service Lane, Opposite South Bopal, Ahmedabad",Ahmedabad,"First Exit Food Truck Park, Bopal",,"First Exit Food Truck Park, Bopal, Ahmedabad",South Indian,5 PM to 11:30 PM,400,2,"['Takeaway Available', 'Cash', 'Dinner', 'Outdoor Seating', 'Pure Veg', 'Digital Payments Accepted']",3.0,Average,5,https://www.google.com/maps/search/?api=1&query=Savna%20Chulla%20Dosa%20%26%20Bhajipav%2C%20First%20Exit%20Food%20Park%2C%20SP%20Ring%20Road%2C%20On%20Service%20Lane%2C%20Opposite%20South%20Bopal%2C%20Ahmedabad
785,Mr. Franky,['Food Truck'],https://www.zomato.com/mr-franky-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,,"Bodakdev, Ahmedabad",Fast Food,7 PM to 1 AM,300,1,"['Cash', 'Delivery', 'No Alcohol Available', 'Takeaway Available', 'Dinner', 'Digital Payments Accepted', 'Outdoor Seating']",2.9,Average,5,https://www.google.com/maps/search/?api=1&query=Mr.%20Franky%2C%20Bodakdev%2C%20Ahmedabad
786,Food Kosh,['Food Truck'],https://www.zomato.com/food-kosh-food-truck?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Makarba Food Truck Park, Prahlad Nagar, Ahmedabad",Ahmedabad,Prahlad Nagar,,"Prahlad Nagar, Ahmedabad","South Indian, Gujarati",7 PM to 11:30 PM,300,1,"['Cash', 'Takeaway Available', 'Dinner', 'No Alcohol Available', 'Digital Payments Accepted', 'Outdoor Seating', 'Pure Veg', 'Table booking recommended']",0.0,Not rated,3,https://www.google.com/maps/search/?api=1&query=Food%20Kosh%2C%20Makarba%20Food%20Truck%20Park%2C%20Prahlad%20Nagar%2C%20Ahmedabad
787,Eggs World,['Food Truck'],https://www.zomato.com/ahmedabad/eggs-world-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Near Ahmedabad Food Truck Park, Opposite Karnavati Club, S.G. Highway, Ramdevnagar, Satellite, Ahmedabad",Ahmedabad,Satellite,,"Satellite, Ahmedabad",Fast Food,4 PM to 12 Midnight,500,2,"['Cash', 'Delivery', 'Dinner', 'Takeaway Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Self Service']",0.0,Not rated,1,https://www.google.com/maps/search/?api=1&query=Eggs%20World%2C%20Near%20Ahmedabad%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20S.G.%20Highway%2C%20Ramdevnagar%2C%20Satellite%2C%20Ahmedabad
788,Shiva's Shakti,['Food Truck'],https://www.zomato.com/ahmedabad/shivas-shakti-satellite?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"Ahmedabad Food Truck Park, Opposite Karnavati Club, S.G.Highway, Satellite, Ahmedabad",Ahmedabad,Satellite,,"Satellite, Ahmedabad",Fast Food,4 PM to 12 Midnight,300,1,"['No Seating Available', 'Delivery', 'Dinner', 'Cash', 'Takeaway Available', 'Pure Veg']",0.0,Not rated,1,https://www.google.com/maps/search/?api=1&query=Shiva%27s%20Shakti%2C%20Ahmedabad%20Food%20Truck%20Park%2C%20Opposite%20Karnavati%20Club%2C%20S.G.Highway%2C%20Satellite%2C%20Ahmedabad
789,Gabru Desi,['Food Truck'],https://www.zomato.com/ahmedabad/gabru-desi-bodakdev?utm_source=api_basic_user&utm_medium=api&utm_campaign=v2.1,"B-10 Shyamvihar Apartment, Judges Bunglow Road, Bodakdev, Ahmedabad",Ahmedabad,Bodakdev,,"Bodakdev, Ahmedabad",Street Food,9AM to 6PM (Mon-Sun),400,2,"['Cash', 'Takeaway Available', 'No Alcohol Available', 'Outdoor Seating', 'Digital Payments Accepted', 'Pure Veg']",0.0,Not rated,3,https://www.google.com/maps/search/?api=1&query=Gabru%20Desi%2C%20B-10%20Shyamvihar%20Apartment%2C%20Judges%20Bunglow%20Road%2C%20Bodakdev%2C%20Ahmedabad
